image_path	error_labels
sample_166	TipSideRed,Spot,Ecchymosis,Toothmark,FurThick
sample_167	TipSideRed,Toothmark,FurYellow
sample_168	TonguePale,Spot,Ecchymosis,Toothmark,FurThick
sample_169	Spot,Toothmark,FurYellow
sample_170	Ecchymosis,Toothmark,FurYellow
sample_171	TipSideRed,Ecchymosis,Toothmark
sample_172	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_173	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_174	Spot,Crack,Toothmark,FurYellow
sample_175	Ecchymosis,Crack,Toothmark
sample_176	TonguePale,Ecchymosis,Toothmark
sample_177	TonguePale,TipSideRed,Ecchymosis,Crack
sample_178	TonguePale,Crack
sample_179	Ecchymosis
sample_180	TipSideRed,Ecchymosis,Toothmark
sample_181	TipSideRed,Spot,Crack,Toothmark,FurYellow
sample_182	TonguePale,Spot,Ecchymosis
sample_183	TonguePale,FurYellow
sample_184	Spot,FurYellow
sample_185	Spot,Ecchymosis,Crack
sample_186	Spot,Toothmark,FurThick
sample_187	TonguePale,Ecchymosis,FurYellow
sample_188	TonguePale,Crack
sample_189	TipSideRed
sample_190	Spot,Ecchymosis,FurYellow
sample_191	Ecchymosis,FurYellow
sample_192	TonguePale,Ecchymosis,FurYellow
sample_193	TipSideRed,Ecchymosis,Crack,Toothmark
sample_194	TonguePale,Ecchymosis,Crack,Toothmark,FurYellow
sample_195	TonguePale,TipSideRed,Spot,Toothmark
sample_196	TonguePale,Ecchymosis,Toothmark,FurYellow
sample_197	TonguePale,Crack,Toothmark,FurYellow
sample_198	TipSideRed,Spot,Ecchymosis,FurYellow
sample_199	TonguePale,Ecchymosis,Toothmark,FurYellow
sample_200	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_201	TipSideRed,Spot,Ecchymosis,Toothmark
sample_202	TonguePale,Ecchymosis,Toothmark
sample_203	Ecchymosis,Crack,Toothmark,FurThick
sample_204	Ecchymosis,FurYellow
sample_205	TipSideRed,Spot,Toothmark,FurYellow
sample_206	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_207	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_208	TonguePale,Ecchymosis,Toothmark
sample_209	TipSideRed,Crack,Toothmark
sample_210	Spot,Ecchymosis,Toothmark
sample_212	TonguePale,Ecchymosis
sample_213	Ecchymosis,Crack,FurYellow
sample_214	Ecchymosis,Toothmark,FurYellow
sample_215	TonguePale,Ecchymosis
sample_216	TonguePale,TipSideRed,Toothmark,FurYellow
sample_217	TonguePale,TipSideRed,Spot,Ecchymosis
sample_218	Spot,Ecchymosis,Crack
sample_219	TipSideRed,Spot,Ecchymosis,Toothmark
sample_220	TonguePale,TipSideRed,Ecchymosis,Crack,Toothmark
sample_221	TonguePale,Spot,Ecchymosis,Toothmark
sample_222	TipSideRed,Spot,FurYellow
sample_223	Ecchymosis
sample_224	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_225	TonguePale,Spot,Ecchymosis
sample_226	TipSideRed,Spot,FurYellow
sample_227	Spot,Toothmark,FurYellow
sample_228	Spot,Ecchymosis,Toothmark
sample_229	TonguePale,Ecchymosis
sample_230	TonguePale,Ecchymosis,Toothmark
sample_231	Ecchymosis,Toothmark,FurYellow
sample_232	Spot,Toothmark,FurYellow
sample_233	TipSideRed,Ecchymosis
sample_234	TonguePale,FurYellow
sample_235	TipSideRed,Spot,Crack
sample_236	TipSideRed,Spot,Crack,FurYellow
sample_237	Spot,Ecchymosis,FurYellow
sample_238	TonguePale,Spot
sample_239	TonguePale,Ecchymosis
sample_240	Ecchymosis,Toothmark,FurYellow
sample_241	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_242	TonguePale,TipSideRed,Spot,Crack
sample_243	Spot,Ecchymosis
sample_244	TipSideRed,Crack,Toothmark,FurYellow
sample_245	TonguePale,Ecchymosis,Crack,Toothmark,FurYellow
sample_246	Spot,FurYellow
sample_247	TipSideRed,Spot,Toothmark
sample_248	Spot,Toothmark
sample_249	Ecchymosis,Toothmark
sample_250	TipSideRed,Spot,Ecchymosis
sample_251	TipSideRed,FurYellow
sample_252	TipSideRed,Spot,Ecchymosis,FurYellow
sample_253	Spot,FurYellow
sample_254	Spot,Toothmark,FurYellow
sample_255	TipSideRed,Spot,Ecchymosis,Toothmark
sample_256	TonguePale,Ecchymosis,Toothmark
sample_257	TonguePale,Ecchymosis
sample_258	TipSideRed,Spot,Toothmark,FurYellow
sample_259	TipSideRed,Spot,Ecchymosis
sample_260	Spot,Ecchymosis,Toothmark
sample_261	Spot,Ecchymosis,FurYellow
sample_262	TonguePale,Spot,FurYellow
sample_263	TonguePale,TipSideRed,Spot,Ecchymosis,Crack,Toothmark
sample_264	Spot,Toothmark,FurYellow
sample_265	TipSideRed,Ecchymosis,FurYellow
sample_266	TonguePale,TipSideRed,Ecchymosis,Crack,Toothmark,FurYellow
sample_267	TonguePale,TipSideRed,FurYellow
sample_268	Spot,Toothmark,FurYellow
sample_269	Spot,Toothmark
sample_270	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_271	Spot,Ecchymosis,Toothmark,FurYellow
sample_272	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_273	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_274	Ecchymosis,Toothmark,FurYellow
sample_275	TonguePale,TipSideRed,Spot,Ecchymosis
sample_276	Ecchymosis
sample_277	Spot,FurYellow
sample_278	TipSideRed,Ecchymosis
sample_279	TonguePale,Ecchymosis,Crack,Toothmark
sample_281	TonguePale,Spot,Toothmark
sample_282	TonguePale,TipSideRed,Ecchymosis
sample_283	TipSideRed,Spot,Ecchymosis,Toothmark
sample_284	Ecchymosis,Toothmark,FurYellow
sample_285	Spot
sample_286	Spot,Toothmark,FurYellow
sample_287	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_288	TonguePale,TipSideRed
sample_289	TonguePale,TipSideRed,Ecchymosis
sample_290	TonguePale,TipSideRed,Ecchymosis
sample_291	TonguePale
sample_292	Spot
sample_293	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_294	Spot,FurYellow
sample_295	TipSideRed,Spot,FurYellow
sample_296	TipSideRed,Spot,FurYellow
sample_297	TipSideRed,Ecchymosis
sample_298	TonguePale,TipSideRed,Ecchymosis,FurYellow
sample_299	TipSideRed,Ecchymosis,Crack
sample_300	TonguePale,TipSideRed,Spot,FurYellow
sample_301	TonguePale,Spot,FurYellow
sample_302	TonguePale,TipSideRed,Ecchymosis
sample_303	TipSideRed,Ecchymosis,Toothmark
sample_304	TipSideRed,Spot,Ecchymosis,Toothmark
sample_305	TipSideRed,Crack,Toothmark,FurYellow
sample_306	TipSideRed,Ecchymosis
sample_307	TipSideRed,Spot,Ecchymosis
sample_308	Crack,FurYellow
sample_309	Spot,Ecchymosis,Toothmark,FurYellow
sample_310	TonguePale,Spot,Ecchymosis,FurYellow
sample_311	TonguePale,TipSideRed,Crack,Toothmark
sample_312	TonguePale,TipSideRed,Spot,Ecchymosis
sample_313	TipSideRed,Ecchymosis,Toothmark
sample_314	TonguePale,TipSideRed,Spot,Ecchymosis
sample_315	TipSideRed,Ecchymosis,Crack
sample_316	Crack
sample_317	TonguePale,TipSideRed,FurYellow
sample_318	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_319	Spot,FurYellow
sample_320	Ecchymosis,Toothmark
sample_321	TonguePale,Ecchymosis,Crack
sample_322	TipSideRed,Spot,Ecchymosis,Crack
sample_323	TipSideRed,Ecchymosis,FurYellow
sample_324	TipSideRed,Ecchymosis,Toothmark
sample_325	TonguePale,TipSideRed,Ecchymosis,FurYellow
sample_326	Spot,Ecchymosis
sample_327	TonguePale,TipSideRed,Ecchymosis,FurYellow
sample_328	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_329	TipSideRed,Ecchymosis,Toothmark
sample_330	TonguePale,Ecchymosis,FurYellow
sample_331	TipSideRed,Spot,Ecchymosis
sample_332	Ecchymosis
sample_333	TipSideRed,Ecchymosis
sample_334	TipSideRed,Ecchymosis
sample_335	TonguePale,Ecchymosis
sample_336	TonguePale,TipSideRed,Ecchymosis
sample_337	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_338	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_339	Ecchymosis,Crack
sample_340	TipSideRed,FurYellow
sample_341	Ecchymosis,FurYellow
sample_342	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_343	TipSideRed,Ecchymosis
sample_344	TonguePale,TipSideRed,Ecchymosis
sample_345	TipSideRed,Toothmark
sample_346	TipSideRed,Spot,Ecchymosis,FurYellow
sample_347	TonguePale,TipSideRed,Spot,Ecchymosis
sample_348	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_349	TonguePale,TipSideRed,Spot,Toothmark
sample_350	TipSideRed,Ecchymosis
sample_351	Ecchymosis,FurYellow
sample_352	TonguePale,TipSideRed,Ecchymosis
sample_353	TonguePale,Spot,Ecchymosis,FurYellow
sample_354	TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_355	TipSideRed,Spot,Ecchymosis,FurYellow
sample_356	TonguePale,Spot,Toothmark,FurYellow
sample_357	TipSideRed
sample_358	Spot,Ecchymosis
sample_359	TipSideRed,Spot,Ecchymosis
sample_360	TipSideRed,Crack,FurYellow
sample_361	TonguePale,Ecchymosis,FurYellow
sample_362	Spot,Crack
sample_363	Ecchymosis,FurYellow
sample_364	Spot
sample_365	TipSideRed,Spot,FurYellow
sample_366	TipSideRed,Spot,Ecchymosis,Crack
sample_367	Spot,Crack,Toothmark,FurYellow
sample_368	TonguePale,TipSideRed
sample_369	TonguePale,Ecchymosis,Toothmark
sample_370	TipSideRed,Ecchymosis,Toothmark
sample_371	TonguePale,TipSideRed,Spot,Ecchymosis
sample_372	TipSideRed
sample_373	TonguePale,Ecchymosis
sample_374	TonguePale,TipSideRed,Ecchymosis
sample_375	TonguePale,TipSideRed,Spot
sample_376	FurYellow
sample_377	TonguePale,TipSideRed,Spot,Ecchymosis
sample_378	TonguePale,TipSideRed,Spot,Ecchymosis
sample_379	TonguePale,TipSideRed,Spot,Ecchymosis
sample_380	TipSideRed,Spot,Toothmark
sample_381	FurYellow
sample_382	TonguePale,TipSideRed
sample_383	Spot
sample_384	TipSideRed
sample_385	TonguePale,Ecchymosis
sample_386	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_387	TipSideRed
sample_388	Ecchymosis
sample_389	TipSideRed,Spot,Ecchymosis
sample_390	TonguePale,TipSideRed,Spot,Toothmark
sample_391	Ecchymosis,Toothmark
sample_392	TonguePale,TipSideRed,Spot
sample_393	TipSideRed,Ecchymosis,Toothmark
sample_394	TonguePale,TipSideRed,Spot
sample_395	Ecchymosis
sample_397	TonguePale,Spot,Ecchymosis
sample_398	TonguePale,TipSideRed,Ecchymosis,Crack
sample_399	TipSideRed,Spot,Ecchymosis
sample_400	TonguePale,Ecchymosis
sample_401	TonguePale,TipSideRed,Spot,Toothmark
sample_402	TipSideRed
sample_403	TonguePale,TipSideRed,Ecchymosis,Crack
sample_404	TonguePale,Ecchymosis
sample_405	TipSideRed,FurYellow
sample_406	Spot,Ecchymosis
sample_407	TipSideRed,Spot
sample_408	TonguePale,Spot,Ecchymosis,FurYellow
sample_409	TonguePale,TipSideRed
sample_410	Spot
sample_411	TonguePale,TipSideRed,Spot,Ecchymosis
sample_412	TonguePale,TipSideRed,Ecchymosis,Crack,FurYellow
sample_413	TonguePale,TipSideRed,Ecchymosis
sample_414	Spot,Crack,Toothmark
sample_415	TonguePale,Ecchymosis
sample_416	TonguePale,TipSideRed,FurYellow
sample_417	TonguePale,Spot,Ecchymosis,Toothmark
sample_418	TipSideRed,Spot
sample_419	TonguePale,TipSideRed,Toothmark,FurYellow
sample_420	TonguePale,TipSideRed,Spot,Ecchymosis
sample_421	TipSideRed,Spot
sample_422	TipSideRed,Ecchymosis,Crack
sample_423	TipSideRed,Spot,Ecchymosis
sample_424	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_425	TonguePale,Crack,Toothmark
sample_426	TipSideRed,Ecchymosis,FurYellow
sample_427	TipSideRed,Spot,Ecchymosis,Toothmark
sample_428	TipSideRed,Crack
sample_429	TonguePale,TipSideRed
sample_430	TipSideRed
sample_432	Ecchymosis
sample_434	TipSideRed,Ecchymosis
sample_435	TonguePale,Ecchymosis,FurYellow
sample_436	TonguePale,FurYellow
sample_437	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_438	TipSideRed,Spot
sample_439	TonguePale,Spot,Ecchymosis,Toothmark,FurYellow
sample_440	TipSideRed,Ecchymosis,Crack
sample_441	TipSideRed,Ecchymosis
sample_442	TonguePale,Spot,Ecchymosis,Toothmark
sample_443	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_444	Ecchymosis,Crack,Toothmark
sample_445	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_446	TonguePale
sample_447	TonguePale,Ecchymosis,FurYellow
sample_448	Spot,FurYellow
sample_449	TonguePale,TipSideRed,Spot,Ecchymosis
sample_450	TipSideRed,Ecchymosis
sample_451	TonguePale,TipSideRed,Toothmark
sample_452	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_453	TipSideRed,Spot,Toothmark
sample_454	TonguePale,TipSideRed,Spot,Ecchymosis
sample_455	TonguePale,Spot
sample_456	Spot,FurYellow
sample_457	TonguePale,TipSideRed,Spot
sample_458	TonguePale,TipSideRed,Spot,Ecchymosis
sample_459	TipSideRed,Spot,FurYellow
sample_460	TonguePale,Spot,Ecchymosis
sample_461	TonguePale,TipSideRed,Spot,Ecchymosis,Crack,FurYellow
sample_462	TonguePale,TipSideRed,FurYellow
sample_463	TipSideRed,Spot,Toothmark
sample_464	Ecchymosis
sample_465	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_466	Crack,FurYellow
sample_467	TonguePale,TipSideRed,Spot,Ecchymosis,Crack
sample_468	Spot,FurYellow
sample_469	TipSideRed,Ecchymosis
sample_470	Crack,FurYellow
sample_471	TonguePale,Ecchymosis,Crack
sample_472	Ecchymosis,FurYellow
sample_473	TonguePale,TipSideRed,Spot,Ecchymosis,Crack,Toothmark
sample_474	Ecchymosis
sample_475	TonguePale,TipSideRed,Ecchymosis
sample_476	TipSideRed,Spot,Ecchymosis,Toothmark
sample_477	TipSideRed
sample_478	TipSideRed,Spot,FurThick
sample_479	TipSideRed,Spot,Ecchymosis
sample_480	Spot,Ecchymosis
sample_481	TonguePale,Ecchymosis
sample_482	Spot,FurYellow
sample_483	TonguePale,TipSideRed,Spot,Ecchymosis
sample_484	TonguePale,TipSideRed,Spot
sample_485	Spot,Crack,Toothmark,FurYellow
sample_486	TipSideRed,Crack,FurYellow
sample_487	TipSideRed,Spot,Ecchymosis,Toothmark,FurThick
sample_488	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_489	TipSideRed,Spot,Ecchymosis
sample_490	TipSideRed,Spot,Toothmark,FurYellow
sample_491	TonguePale,Ecchymosis
sample_492	TonguePale,TipSideRed,Spot
sample_493	TipSideRed,Spot,Ecchymosis,FurThick,FurYellow
sample_494	TonguePale,TipSideRed,Ecchymosis,FurYellow
sample_495	Spot,Toothmark,FurYellow
sample_496	Ecchymosis,FurYellow
sample_497	TipSideRed,Spot,Ecchymosis,FurYellow
sample_498	TipSideRed,Spot,Toothmark
sample_499	TonguePale,TipSideRed,Spot
sample_500	TipSideRed,Spot,Ecchymosis,Toothmark
sample_501	FurYellow
sample_502	Ecchymosis
sample_503	TipSideRed,Toothmark,FurYellow
sample_504	TonguePale,TipSideRed,Spot
sample_505	Spot,Ecchymosis,Toothmark,FurYellow
sample_506	Spot,Toothmark,FurYellow
sample_507	Crack,Toothmark,FurYellow
sample_508	TipSideRed,Spot,Ecchymosis,Crack,Toothmark
sample_509	TonguePale,Crack
sample_510	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_511	Spot,Ecchymosis,Toothmark,FurYellow
sample_512	TipSideRed,Ecchymosis
sample_513	Spot,Ecchymosis,Toothmark
sample_514	TipSideRed,Spot,Ecchymosis,Toothmark
sample_515	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_516	TonguePale,TipSideRed,Spot,Toothmark
sample_517	TipSideRed,Toothmark,FurThick
sample_518	TonguePale,TipSideRed,Ecchymosis,FurYellow
sample_519	TipSideRed,Spot,Ecchymosis
sample_520	TipSideRed,Ecchymosis,Toothmark
sample_521	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_522	Ecchymosis,Toothmark
sample_523	TipSideRed,Spot,FurYellow
sample_524	TipSideRed,Ecchymosis,Toothmark
sample_525	TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_526	TipSideRed,Spot
sample_527	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_528	TipSideRed,Spot,Ecchymosis,Toothmark
sample_529	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_530	TipSideRed,Spot
sample_531	TipSideRed
sample_532	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_533	TipSideRed,Spot,Ecchymosis,Toothmark
sample_534	TonguePale,TipSideRed,Ecchymosis
sample_535	TonguePale,TipSideRed,Ecchymosis
sample_536	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_537	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_538	TonguePale,TipSideRed,Spot,Ecchymosis
sample_539	TonguePale,TipSideRed,Spot,Crack,Toothmark,FurYellow
sample_540	TonguePale,Ecchymosis,Toothmark
sample_541	Spot,Ecchymosis
sample_542	TipSideRed,Spot,FurThick,FurYellow
sample_543	TonguePale,TipSideRed,Spot
sample_544	TonguePale,TipSideRed,Ecchymosis,Crack,Toothmark
sample_546	Ecchymosis,Toothmark,FurYellow
sample_547	Ecchymosis,Toothmark
sample_548	TonguePale,TipSideRed
sample_549	TonguePale,TipSideRed,Spot,Ecchymosis,Crack
sample_550	TipSideRed,Ecchymosis,Toothmark
sample_551	TipSideRed,Spot,Ecchymosis,Crack,FurYellow
sample_552	Spot,Toothmark,FurYellow
sample_553	TonguePale,TipSideRed,Ecchymosis,Crack
sample_554	Spot,Crack,Toothmark
sample_555	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_556	TonguePale,TipSideRed,Spot,Ecchymosis
sample_557	TipSideRed,Spot,Ecchymosis,FurYellow
sample_558	TonguePale,TipSideRed,Ecchymosis,Crack,Toothmark,FurYellow
sample_559	Spot,Crack,Toothmark,FurYellow
sample_560	Spot,FurYellow
sample_561	TipSideRed,Spot,Ecchymosis,Toothmark
sample_562	TipSideRed,Spot,Ecchymosis,FurThick
sample_563	TipSideRed,Spot,Toothmark
sample_564	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_565	TonguePale,TipSideRed,Ecchymosis
sample_566	TipSideRed,Spot,Toothmark,FurYellow
sample_567	Spot,FurYellow
sample_568	TipSideRed,Spot,FurYellow
sample_569	Ecchymosis,Toothmark,FurYellow
sample_570	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_571	TonguePale,TipSideRed,Spot,Ecchymosis,Crack
sample_572	TonguePale,TipSideRed,Spot,Ecchymosis
sample_573	Spot,Ecchymosis,FurYellow
sample_574	TonguePale,TipSideRed,Spot,Ecchymosis
sample_575	TonguePale,Ecchymosis,Crack,FurYellow
sample_576	TipSideRed,Toothmark
sample_577	Spot,Ecchymosis,Crack,Toothmark
sample_578	TonguePale,TipSideRed,Spot
sample_579	TonguePale,TipSideRed,Spot
