image_path	error_labels
sample_195	TonguePale,TipSideRed,Spot,Toothmark,FurYellow
sample_196	Toothmark
sample_197	TonguePale,Crack,Toothmark,FurYellow
sample_198	TipSideRed,Spot,Ecchymosis
sample_199	Ecchymosis,Toothmark,FurYellow
sample_200	TonguePale,Ecchymosis,Toothmark
sample_201	TipSideRed,Spot,Ecchymosis,Toothmark
sample_202	Ecchymosis,Toothmark
sample_203	Ecchymosis,Crack,FurThick
sample_204	TonguePale,Ecchymosis
sample_205	Spot,Toothmark
sample_206	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_207	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_208	Toothmark
sample_209	TonguePale,TipSideRed,Ecchymosis,Crack,Toothmark
sample_210	Ecchymosis,Toothmark,FurYellow
sample_211	TonguePale,Ecchymosis
sample_212	TonguePale
sample_213	TipSideRed,Crack
sample_214	TonguePale,Ecchymosis,Toothmark,FurYellow
sample_215	TonguePale,Ecchymosis
sample_216	TonguePale,TipSideRed,Toothmark
sample_217	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_218	Spot,Ecchymosis,Crack,FurYellow
sample_219	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_220	TonguePale,TipSideRed,Ecchymosis,Crack,Toothmark,FurYellow
sample_221	Spot,Toothmark
sample_222	Spot,Ecchymosis
sample_223	Ecchymosis
sample_224	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_225	TonguePale,Spot,Ecchymosis
sample_226	TonguePale,Spot,Ecchymosis,FurYellow
sample_227	Spot,Ecchymosis,Toothmark
sample_228	TonguePale,Spot,Ecchymosis,Toothmark
sample_229	TonguePale
sample_230	Toothmark
sample_231	Toothmark
sample_232	TonguePale,Spot,Ecchymosis,Toothmark,FurYellow
sample_233	TipSideRed,Ecchymosis
sample_234	TonguePale
sample_235	TonguePale,TipSideRed,Spot,Ecchymosis,Crack
sample_236	TonguePale,TipSideRed,Spot,Crack
sample_237	Spot,Ecchymosis,FurYellow
sample_238	TonguePale,Spot
sample_240	Ecchymosis,Toothmark
sample_241	TonguePale,Ecchymosis,Toothmark
sample_242	TonguePale,TipSideRed,Crack
sample_243	Spot,Ecchymosis
sample_244	TonguePale,Crack,Toothmark
sample_245	TonguePale,Crack,Toothmark,FurYellow
sample_246	TonguePale,TipSideRed,Spot,Ecchymosis
sample_247	Spot,Ecchymosis,Toothmark
sample_248	TonguePale,Spot,Ecchymosis,Toothmark,FurYellow
sample_249	TonguePale,Ecchymosis,Toothmark
sample_250	TipSideRed,Spot,Ecchymosis
sample_251	TonguePale,Ecchymosis
sample_252	TipSideRed,Spot,Ecchymosis
sample_253	TonguePale,TipSideRed,Spot,Ecchymosis
sample_254	TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_255	TipSideRed,Spot,Toothmark
sample_256	TonguePale,Toothmark
sample_257	TonguePale,Ecchymosis,FurYellow
sample_258	TonguePale,Toothmark
sample_259	TonguePale,TipSideRed,Spot
sample_260	Spot
sample_261	Spot,Ecchymosis
sample_262	TipSideRed,Spot,Ecchymosis
sample_263	TonguePale,TipSideRed,Ecchymosis,Crack
sample_264	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_265	TipSideRed,Ecchymosis
sample_266	TonguePale,TipSideRed,Ecchymosis,Crack,FurYellow
sample_267	TonguePale,TipSideRed
sample_268	TonguePale,TipSideRed,Spot,Toothmark
sample_269	TonguePale,Spot,Ecchymosis,Toothmark
sample_270	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_271	Spot,Toothmark
sample_272	TonguePale,TipSideRed,Ecchymosis,FurYellow
sample_273	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_274	Toothmark
sample_275	TonguePale,TipSideRed,Spot
sample_276	TonguePale,Ecchymosis
sample_277	TonguePale,TipSideRed,Spot,Ecchymosis
sample_278	TipSideRed
sample_279	Crack,Toothmark
sample_280	TonguePale,Ecchymosis
sample_281	TonguePale,Spot,Toothmark
sample_282	TonguePale,TipSideRed
sample_283	TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_284	Ecchymosis,Toothmark,FurYellow
sample_285	Spot
sample_286	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_287	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_288	TonguePale,TipSideRed
sample_289	TonguePale,TipSideRed,Ecchymosis
sample_290	TonguePale,TipSideRed,Ecchymosis
sample_291	TonguePale
sample_292	Spot,Ecchymosis,FurYellow
sample_293	TonguePale,TipSideRed,Spot,Ecchymosis
sample_294	TipSideRed,Spot,Ecchymosis
sample_295	Spot,Ecchymosis
sample_296	TipSideRed,Spot,Ecchymosis
sample_297	TonguePale,TipSideRed,FurYellow
sample_298	TonguePale,TipSideRed,Ecchymosis
sample_299	TipSideRed,Ecchymosis,Crack,FurYellow
sample_300	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_301	TonguePale,Spot,FurYellow
sample_302	TonguePale,TipSideRed,Ecchymosis
sample_303	TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_304	TipSideRed,Spot,Ecchymosis,Toothmark
sample_305	TonguePale,TipSideRed,Crack,Toothmark
sample_306	TipSideRed
sample_307	TipSideRed,Spot,Ecchymosis
sample_308	Ecchymosis,Crack
sample_309	TipSideRed,Spot,FurYellow
sample_310	TonguePale,Spot,Ecchymosis
sample_311	TonguePale,TipSideRed,Crack,Toothmark
sample_312	TonguePale,TipSideRed,Spot,Ecchymosis
sample_313	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_314	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_315	TipSideRed,Crack
sample_316	TonguePale,TipSideRed,Ecchymosis,Crack
sample_317	TipSideRed
sample_318	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_319	TonguePale,TipSideRed,Ecchymosis,FurYellow
sample_320	Ecchymosis,Toothmark
sample_321	TonguePale,Ecchymosis,Crack
sample_322	TonguePale,TipSideRed,Spot,Ecchymosis,Crack
sample_323	TipSideRed,Ecchymosis,FurYellow
sample_324	TonguePale,TipSideRed,Toothmark
sample_325	TonguePale,TipSideRed
sample_326	Spot,Ecchymosis,Toothmark,FurYellow
sample_327	TipSideRed,Spot
sample_328	TipSideRed,Spot,Ecchymosis,FurYellow
sample_329	TipSideRed,Toothmark
sample_330	TonguePale,Ecchymosis,FurYellow
sample_331	TonguePale,TipSideRed,Spot,Ecchymosis
sample_332	Ecchymosis
sample_333	TipSideRed,Toothmark
sample_334	TonguePale,TipSideRed,FurYellow
sample_335	TonguePale
sample_336	TonguePale,TipSideRed,Spot,Ecchymosis
sample_337	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_338	TipSideRed,Spot,Toothmark
sample_339	Crack
sample_340	TipSideRed,Ecchymosis,FurYellow
sample_341	FurYellow
sample_342	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_343	TonguePale,TipSideRed,Ecchymosis,FurYellow
sample_344	TipSideRed,Ecchymosis
sample_345	TipSideRed,Ecchymosis,Toothmark
sample_346	TipSideRed,Spot
sample_347	TipSideRed,Spot,Ecchymosis
sample_348	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_349	TonguePale,TipSideRed,Spot,Toothmark,FurYellow
sample_350	TipSideRed,Spot,Ecchymosis,FurYellow
sample_351	Ecchymosis
sample_352	TonguePale,TipSideRed,Spot,Ecchymosis
sample_353	TonguePale,Spot,Ecchymosis
sample_354	TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_355	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_356	TipSideRed,Ecchymosis,Toothmark
sample_357	TonguePale,TipSideRed
sample_358	TipSideRed,Spot,Ecchymosis
sample_359	TonguePale,TipSideRed,Spot
sample_360	TipSideRed,Ecchymosis,Crack
sample_362	TonguePale,TipSideRed,Spot,Ecchymosis,Crack
sample_363	TonguePale
sample_364	TonguePale,TipSideRed,Spot,Ecchymosis
sample_365	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_366	TipSideRed,Spot,Ecchymosis,Crack,Toothmark,FurYellow
sample_367	Crack,Toothmark
sample_368	TonguePale,TipSideRed,Ecchymosis
sample_369	TonguePale,Ecchymosis,Toothmark
sample_370	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_371	TonguePale,TipSideRed,Spot,Ecchymosis
sample_372	TonguePale,TipSideRed
sample_373	TonguePale,Ecchymosis
sample_374	TonguePale,TipSideRed
sample_375	TonguePale,TipSideRed,Spot
sample_376	TonguePale,TipSideRed,Ecchymosis
sample_377	TonguePale,TipSideRed,Spot,Ecchymosis
sample_378	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_379	TipSideRed,Spot,Ecchymosis
sample_380	TonguePale,TipSideRed,Spot,Toothmark
sample_381	FurYellow
sample_382	TonguePale,TipSideRed
sample_383	Spot
sample_384	TipSideRed
sample_385	TonguePale
sample_386	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_387	TonguePale,TipSideRed
sample_388	TonguePale,Ecchymosis
sample_389	TipSideRed,Spot,Ecchymosis
sample_390	TonguePale,TipSideRed,Spot,Toothmark
sample_391	TipSideRed,Ecchymosis,Toothmark
sample_392	TipSideRed,Spot,Ecchymosis,FurYellow
sample_393	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_394	TonguePale,TipSideRed,Spot,FurYellow
sample_395	TonguePale,TipSideRed
sample_396	TonguePale,Ecchymosis
sample_397	TonguePale,Spot
sample_398	TonguePale,TipSideRed,Crack
sample_399	TipSideRed,Spot,Ecchymosis
sample_400	TonguePale
sample_401	TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_402	TipSideRed,Spot
sample_403	TipSideRed,Crack,Toothmark
sample_404	Ecchymosis
sample_405	TonguePale,TipSideRed,Ecchymosis,FurYellow
sample_406	TonguePale,TipSideRed,Spot,Ecchymosis
sample_407	TonguePale,TipSideRed,Spot,Ecchymosis
sample_408	TonguePale,Spot,Ecchymosis,FurYellow
sample_409	TipSideRed,Ecchymosis
sample_410	Spot
sample_411	TipSideRed,Spot
sample_412	TonguePale,TipSideRed,Ecchymosis,Crack
sample_413	TonguePale,TipSideRed,Ecchymosis
sample_414	TonguePale,TipSideRed,Spot,Ecchymosis,Crack,Toothmark
sample_415	TonguePale,Spot,Ecchymosis
sample_416	TonguePale,TipSideRed,FurYellow
sample_417	TonguePale,Spot,Ecchymosis,Toothmark
sample_418	TipSideRed,Spot,Ecchymosis
sample_419	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_420	TonguePale,TipSideRed,Spot,Ecchymosis
sample_421	TipSideRed,Spot
sample_422	TipSideRed,Ecchymosis,Crack
sample_423	TonguePale,TipSideRed,Spot,FurYellow
sample_424	TipSideRed,Ecchymosis,Toothmark
sample_425	TonguePale,Crack,Toothmark
sample_426	FurYellow
sample_427	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_428	TipSideRed,Ecchymosis,Crack
sample_429	TipSideRed,FurYellow
sample_430	TipSideRed,FurYellow
sample_431	Ecchymosis,FurYellow
sample_432	TonguePale,Ecchymosis
sample_433	Ecchymosis
sample_434	TonguePale,TipSideRed,Spot,Ecchymosis
sample_435	TonguePale,FurYellow
sample_437	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_438	TipSideRed,Spot,Ecchymosis
sample_439	TonguePale,Toothmark
sample_440	TonguePale,TipSideRed,Ecchymosis,Crack
sample_441	TipSideRed
sample_442	TonguePale
sample_443	TonguePale,Spot,Ecchymosis,Toothmark
sample_444	TonguePale,Ecchymosis,Crack,Toothmark,FurYellow
sample_445	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_446	TonguePale
sample_447	FurYellow
sample_448	TonguePale,TipSideRed,Spot,Ecchymosis
sample_449	TonguePale,TipSideRed,Spot,Ecchymosis
sample_450	TonguePale,TipSideRed
sample_451	TonguePale,TipSideRed,Toothmark
sample_452	TipSideRed,Spot,Ecchymosis,Toothmark
sample_453	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_454	TonguePale,TipSideRed,Ecchymosis
sample_455	TonguePale,Spot,Ecchymosis
sample_456	TonguePale,Ecchymosis
sample_457	TipSideRed,Spot,Ecchymosis,FurYellow
sample_458	TonguePale,TipSideRed
sample_459	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_460	TonguePale,Spot,Ecchymosis
sample_461	TonguePale,TipSideRed,Spot,Ecchymosis,Crack,FurYellow
sample_462	TonguePale,TipSideRed,FurYellow
sample_463	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_464	Ecchymosis
sample_465	TipSideRed,Spot,Toothmark
sample_466	TipSideRed,Ecchymosis,Crack
sample_467	TonguePale,TipSideRed,Ecchymosis,Crack
sample_468	TipSideRed,Spot
sample_469	TipSideRed
sample_470	TonguePale,TipSideRed,Crack,FurYellow
sample_471	Crack
sample_472	FurYellow
sample_473	TonguePale,TipSideRed,Spot,Crack,Toothmark
sample_474	TonguePale,Spot,Ecchymosis
sample_475	TonguePale,TipSideRed,Ecchymosis
sample_476	TipSideRed,Ecchymosis,Toothmark
sample_477	TonguePale,TipSideRed,Ecchymosis,FurYellow
sample_478	TipSideRed,Spot,FurThick
sample_479	TonguePale,TipSideRed,Spot,Ecchymosis
sample_480	TonguePale,Spot,Ecchymosis
sample_481	TonguePale,Ecchymosis
sample_482	TonguePale,TipSideRed,Spot
sample_483	TonguePale,TipSideRed,Ecchymosis
sample_484	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_485	TonguePale,TipSideRed,Spot,Ecchymosis,Crack,Toothmark
sample_486	TonguePale,Ecchymosis,Crack,FurYellow
sample_487	TipSideRed,Spot,Toothmark,FurThick
sample_488	TipSideRed,Spot,Ecchymosis,Toothmark
sample_489	TipSideRed,Ecchymosis
sample_490	TonguePale,Spot,Ecchymosis,Toothmark,FurYellow
sample_491	TonguePale,Ecchymosis
sample_492	TonguePale,TipSideRed,Spot
sample_493	TipSideRed,Spot,Ecchymosis,FurThick,FurYellow
sample_494	TonguePale,TipSideRed,Ecchymosis,FurYellow
sample_495	TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_497	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_498	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_499	TipSideRed,Spot,Ecchymosis
sample_500	TipSideRed,Spot,Ecchymosis,Toothmark
sample_501	TonguePale,TipSideRed,Ecchymosis
sample_503	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_504	TonguePale,TipSideRed
sample_505	TipSideRed,Toothmark
sample_506	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_507	TipSideRed,Crack,Toothmark,FurYellow
sample_508	TipSideRed,Crack,Toothmark
sample_509	TonguePale,Crack
sample_510	TonguePale,TipSideRed,Toothmark
sample_511	TonguePale,TipSideRed,Spot,FurYellow
sample_512	TipSideRed,FurYellow
sample_513	Spot,Ecchymosis,Toothmark
sample_514	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_515	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_516	TonguePale,TipSideRed,Spot,Toothmark
sample_517	TipSideRed,Spot,Toothmark,FurThick
sample_518	TipSideRed
sample_519	TipSideRed,Spot,Ecchymosis
sample_520	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_521	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_522	TonguePale,Ecchymosis,Toothmark
sample_523	TonguePale,Ecchymosis
sample_524	TipSideRed,Spot,Ecchymosis
sample_525	TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_526	TipSideRed,Spot,Ecchymosis
sample_527	TipSideRed,Spot,Ecchymosis,Toothmark
sample_528	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_529	TonguePale,TipSideRed,Spot,Ecchymosis,FurYellow
sample_530	TipSideRed,Spot,Ecchymosis
sample_531	TipSideRed,Ecchymosis
sample_532	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_533	TonguePale,TipSideRed,Spot,FurYellow
sample_534	TonguePale,TipSideRed
sample_535	TonguePale,TipSideRed,Ecchymosis
sample_536	TonguePale,TipSideRed,Spot
sample_537	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_538	TonguePale,TipSideRed,Spot,FurYellow
sample_539	TonguePale,TipSideRed,Spot,Crack,Toothmark,FurYellow
sample_540	TonguePale,Ecchymosis,Toothmark
sample_541	Spot,Ecchymosis
sample_542	FurThick
sample_543	TonguePale,TipSideRed,Spot,FurYellow
sample_544	TonguePale,TipSideRed,Crack,Toothmark
sample_545	TonguePale
sample_546	Ecchymosis,Toothmark,FurYellow
sample_547	Toothmark
sample_548	TonguePale,TipSideRed
sample_549	TonguePale,TipSideRed,Spot,Ecchymosis,Crack
sample_550	TipSideRed,Toothmark
sample_551	TipSideRed,Spot,Ecchymosis,Crack,FurYellow
sample_552	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark,FurYellow
sample_553	TonguePale,TipSideRed,Ecchymosis,Crack,FurYellow
sample_554	Spot,Crack,Toothmark
sample_555	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_556	TonguePale,TipSideRed,Spot
sample_557	TonguePale,TipSideRed,Spot,Ecchymosis
sample_558	TonguePale,TipSideRed,Ecchymosis,Crack,Toothmark
sample_559	TipSideRed,Spot,Ecchymosis,Crack,Toothmark
sample_560	TipSideRed,Ecchymosis
sample_561	TonguePale,TipSideRed,Spot,Ecchymosis,Toothmark
sample_562	TonguePale,TipSideRed,Spot,Ecchymosis,FurThick
sample_563	TipSideRed,Spot,Toothmark
sample_564	TipSideRed,Spot,Ecchymosis,Toothmark
sample_565	TonguePale,TipSideRed,Spot
sample_566	TonguePale,Spot,Ecchymosis,FurYellow
sample_567	TonguePale,TipSideRed,Ecchymosis
sample_568	Spot,Ecchymosis
sample_569	TonguePale,Ecchymosis,Toothmark,FurYellow
sample_570	TonguePale,TipSideRed,Ecchymosis,Toothmark,FurYellow
sample_571	TonguePale,TipSideRed,Spot,Crack
sample_572	TonguePale,TipSideRed,Spot,Ecchymosis
sample_573	TonguePale,Spot,Ecchymosis,FurYellow
sample_574	TonguePale,TipSideRed,Spot,Ecchymosis
sample_575	TonguePale,Crack,FurYellow
sample_576	TipSideRed,Ecchymosis,Toothmark
sample_577	Spot,Crack,Toothmark
sample_578	TonguePale,TipSideRed,Spot,Ecchymosis
sample_579	TonguePale,TipSideRed,Spot
sample_580	TonguePale,TipSideRed,Crack,FurYellow
sample_581	TonguePale,Ecchymosis
sample_582	Spot,Crack,Toothmark
sample_583	TonguePale,Ecchymosis,Toothmark
sample_584	TonguePale,Crack
sample_585	TonguePale,TipSideRed,Ecchymosis
sample_586	Spot,Toothmark
sample_587	Ecchymosis,Toothmark
sample_588	TonguePale,Spot,Toothmark
sample_589	Spot,Ecchymosis
sample_590	Spot
sample_591	Spot,Crack
sample_592	Spot,FurThick
sample_593	Toothmark
sample_594	TonguePale,TipSideRed,Spot,Ecchymosis
sample_595	TonguePale,Spot,Ecchymosis,Toothmark
sample_596	TonguePale,TipSideRed,Ecchymosis,Crack,FurYellow
sample_597	TipSideRed,Spot
sample_598	TonguePale,Ecchymosis,Crack
sample_599	TonguePale,Spot,Ecchymosis
sample_600	TonguePale
sample_601	TonguePale
sample_602	TonguePale,TipSideRed,Spot
sample_603	TonguePale,TipSideRed,Ecchymosis,Toothmark
sample_604	TonguePale,TipSideRed,Spot,Crack
sample_605	Spot
