image_path	error_labels
sample_49	PurpleTongue,RedDot,Crack,Toothmark,FurYellow
sample_50	RedTongue,PurpleTongue,ChubbyTongue,Crack,Toothmark,FurYellow,SmoothCoating
sample_51	RedTongue,ChubbyTongue,RedDot,Toothmark,FurYellow,SmoothCoating
sample_52	PurpleTongue,RedDot,SmoothCoating
sample_53	PurpleTongue,ChubbyTongue,Crack
sample_54	RedTongue,PurpleTongue,ChubbyTongue,ThinTongue,RedDot,Toothmark,FurYellow
sample_55	ChubbyTongue,RedDot,Crack,Toothmark,FurWhite,FurYellow
sample_56	RedTongue,ChubbyTongue,Toothmark,FurYellow
sample_57	ChubbyTongue,Crack,Toothmark
sample_58	PurpleTongue,ThinTongue,Toothmark,FurYellow,SmoothCoating
sample_59	ChubbyTongue,RedDot,Crack
sample_60	RedTongue,ThinTongue,Crack
sample_61	PurpleTongue,ThinTongue,Toothmark,FurYellow,SmoothCoating
sample_62	RedTongue,PurpleTongue,ChubbyTongue,Crack,Toothmark,FurYellow,SmoothCoating
sample_63	PeelingCoating,RedTongue,PurpleTongue,ThinTongue,FurYellow,FurBlack
sample_64	RedDot,Crack,FurWhite,SmoothCoating
sample_65	PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_66	PurpleTongue,ChubbyTongue,RedDot
sample_67	PeelingCoating,Crack,Toothmark,FurWhite,FurBlack
sample_68	ChubbyTongue,RedDot,Crack,Toothmark
sample_69	PeelingCoating,Crack,FurYellow,FurBlack
sample_70	ChubbyTongue,RedDot,Crack,Toothmark
sample_71	RedTongue,ChubbyTongue,RedDot,FurBlack
sample_72	PurpleTongue,ChubbyTongue,ThinTongue,RedDot,Crack,FurYellow
sample_73	PurpleTongue,ChubbyTongue,Toothmark,FurYellow,SmoothCoating
sample_74	PeelingCoating,RedTongue,PurpleTongue,ChubbyTongue,FurYellow
sample_75	RedTongue,ChubbyTongue,RedDot,FurBlack
sample_76	RedTongue,RedDot,Crack,FurWhite,FurYellow,FurBlack,SmoothCoating
sample_77	RedTongue,PurpleTongue,ChubbyTongue,Crack,FurYellow,SmoothCoating
sample_78	RedTongue,PurpleTongue,Crack,Toothmark,FurYellow,SmoothCoating
sample_79	PeelingCoating,Crack,Toothmark,FurWhite,FurBlack
sample_80	RedTongue,PurpleTongue,ChubbyTongue,Crack,FurYellow,SmoothCoating
sample_81	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark
sample_82	RedTongue,PurpleTongue,ChubbyTongue,Crack,FurYellow
sample_83	PeelingCoating,RedTongue,PurpleTongue,ThinTongue,RedDot,Toothmark,FurWhite,FurBlack
sample_84	RedTongue,ThinTongue,RedDot,Crack,Toothmark,FurWhite,FurYellow
sample_85	RedTongue,PurpleTongue,Crack,FurYellow,SmoothCoating
sample_86	RedTongue,ChubbyTongue,Crack,FurBlack
sample_87	ChubbyTongue,RedDot,Toothmark
sample_88	RedTongue,RedDot,Crack,FurBlack,SmoothCoating
sample_89	HealthyTongue,RedTongue,PurpleTongue,ChubbyTongue,ThinTongue,RedDot,Crack,FurYellow
sample_90	RedTongue,ChubbyTongue,FurWhite,FurBlack
sample_91	PurpleTongue,ThinTongue,RedDot,Toothmark
sample_92	PeelingCoating,RedTongue,ChubbyTongue,RedDot,FurWhite
sample_93	ChubbyTongue,ThinTongue,RedDot,Crack
sample_94	RedTongue,PurpleTongue,ChubbyTongue,Crack,FurYellow,SmoothCoating
sample_95	HealthyTongue,RedTongue,ChubbyTongue,RedDot,Toothmark
sample_96	RedTongue,FurBlack
sample_97	PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark
sample_98	RedTongue,Crack,FurBlack
sample_99	RedTongue,PurpleTongue,ChubbyTongue,FurWhite
sample_100	ChubbyTongue,RedDot,Toothmark
sample_101	PeelingCoating,RedTongue,ChubbyTongue,FurBlack
sample_102	PurpleTongue,ChubbyTongue,RedDot,Toothmark
sample_103	PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurYellow
sample_104	FurBlack
sample_105	RedTongue,PurpleTongue,RedDot,Crack,FurWhite
sample_106	RedTongue,FurBlack
sample_107	ChubbyTongue,RedDot,Crack
sample_108	PurpleTongue,ChubbyTongue,FurWhite,FurBlack
sample_109	PurpleTongue,RedDot,Crack,Toothmark,FurYellow
sample_110	PurpleTongue,ChubbyTongue
sample_111	ChubbyTongue,FurWhite,FurBlack
sample_112	PurpleTongue,ChubbyTongue,RedDot,Toothmark
sample_113	RedTongue,ChubbyTongue,Crack,Toothmark,FurWhite,SmoothCoating
sample_114	PeelingCoating,PurpleTongue,ChubbyTongue,Toothmark,FurWhite,FurYellow
sample_115	PeelingCoating,Crack,Toothmark,FurYellow,SmoothCoating
sample_116	PeelingCoating,RedTongue,Crack,Toothmark,FurYellow,SmoothCoating
sample_117	PeelingCoating,RedTongue,Crack,FurWhite,SmoothCoating
sample_118	ChubbyTongue,RedDot,Crack,Toothmark,FurYellow
sample_119	RedTongue,Crack,FurBlack
sample_120	PurpleTongue,RedDot,Crack,Toothmark
sample_121	PeelingCoating,RedTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite
sample_122	PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_123	RedTongue,PurpleTongue,ChubbyTongue,Crack,FurWhite,FurBlack
sample_124	RedDot,Crack,SmoothCoating
sample_125	HealthyTongue,RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurYellow
sample_126	PeelingCoating,RedTongue,Crack,FurWhite,FurBlack
sample_127	RedTongue,RedDot,Crack,SmoothCoating
sample_128	PurpleTongue,ChubbyTongue,Crack,FurWhite,FurYellow,SmoothCoating
sample_129	PeelingCoating,RedTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite
sample_130	PurpleTongue,ChubbyTongue,Toothmark
sample_131	PeelingCoating,RedTongue,PurpleTongue,ChubbyTongue,Toothmark,FurYellow,FurBlack
sample_132	Toothmark
sample_133	PeelingCoating,RedTongue,ChubbyTongue,ThinTongue,RedDot,Toothmark,FurWhite,FurYellow
sample_134	PeelingCoating,RedTongue,PurpleTongue,Toothmark,FurYellow
sample_135	ThinTongue,RedDot,Crack,Toothmark,FurWhite,FurYellow
sample_136	PeelingCoating,ChubbyTongue,Toothmark,FurWhite
sample_137	ChubbyTongue
sample_138	RedTongue,ThinTongue,RedDot,FurBlack,SmoothCoating
sample_139	RedTongue,ChubbyTongue,Toothmark,FurYellow
sample_140	ThinTongue,RedDot,Crack,Toothmark,FurWhite,SmoothCoating
sample_141	PurpleTongue,ChubbyTongue,FurYellow
sample_142	ChubbyTongue,FurWhite,SmoothCoating
sample_143	RedDot,FurWhite
sample_144	PeelingCoating,RedTongue,ChubbyTongue,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_145	PeelingCoating,RedTongue,ThinTongue,RedDot,Crack,Toothmark,FurWhite
sample_146	RedTongue,RedDot,FurWhite,FurYellow
sample_147	RedTongue,PurpleTongue,Crack,FurWhite
sample_148	ChubbyTongue,FurWhite
sample_149	FurWhite
sample_150	PeelingCoating,RedTongue,ChubbyTongue,RedDot,Toothmark,FurYellow,SmoothCoating
sample_151	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark
sample_152	PeelingCoating,RedTongue,PurpleTongue,ChubbyTongue,Toothmark,FurYellow,FurBlack
sample_153	PurpleTongue,ChubbyTongue,Toothmark,FurYellow
sample_154	RedTongue,ChubbyTongue,RedDot,Toothmark,FurWhite
sample_155	RedDot,Crack,FurWhite,FurYellow,FurBlack,SmoothCoating
sample_156	PurpleTongue,ChubbyTongue,RedDot,Toothmark
sample_157	RedDot,Toothmark
sample_158	PeelingCoating,RedTongue,ChubbyTongue,RedDot,Toothmark,FurWhite
sample_159	RedTongue,Toothmark,FurYellow
sample_160	RedTongue,PurpleTongue,RedDot,Crack,Toothmark
sample_161	RedDot,Toothmark
sample_162	RedDot,FurBlack
sample_163	PeelingCoating,RedTongue,ThinTongue,RedDot,Crack,FurYellow,FurBlack,SmoothCoating
sample_164	RedDot,FurWhite
sample_165	RedDot,Toothmark,FurYellow,SmoothCoating
sample_166	HealthyTongue,RedTongue,ChubbyTongue,Crack,Toothmark,FurWhite,FurYellow
sample_167	ChubbyTongue,Toothmark,FurYellow
sample_168	PeelingCoating,RedDot,Crack
sample_169	PeelingCoating,ChubbyTongue,RedDot,FurWhite
sample_170	PurpleTongue,Toothmark
sample_171	RedTongue,ChubbyTongue,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_172	RedTongue,RedDot,FurWhite,FurYellow,SmoothCoating
sample_173	RedTongue,PurpleTongue,RedDot,Crack,FurWhite,SmoothCoating
sample_174	PeelingCoating,RedTongue,PurpleTongue,ChubbyTongue,RedDot,FurWhite
sample_175	RedTongue,RedDot,Toothmark,FurYellow
sample_176	ChubbyTongue,ThinTongue,Crack,FurWhite,SmoothCoating
sample_177	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,FurWhite,FurYellow
sample_178	PeelingCoating,ChubbyTongue,RedDot,Crack,FurYellow
sample_179	ThinTongue,RedDot,Toothmark,FurYellow,FurBlack,SmoothCoating
sample_180	ChubbyTongue,RedDot,Toothmark
sample_181	PurpleTongue,RedDot,Toothmark,FurWhite
sample_182	PeelingCoating,RedDot,Crack,Toothmark
sample_183	PurpleTongue,ChubbyTongue,RedDot,FurYellow
sample_184	HealthyTongue,ThinTongue,RedDot,Crack,FurWhite,SmoothCoating
sample_185	RedTongue,ChubbyTongue,RedDot
sample_186	ChubbyTongue,RedDot,FurYellow,SmoothCoating
sample_187	PurpleTongue,ChubbyTongue,Toothmark,FurYellow
sample_188	PeelingCoating,RedTongue,ChubbyTongue,Crack,FurWhite,FurYellow
sample_189	PeelingCoating,RedTongue,Crack,FurYellow
sample_190	RedTongue,ChubbyTongue,RedDot
sample_191	PeelingCoating,PurpleTongue,ChubbyTongue,RedDot
sample_192	PurpleTongue,RedDot,Crack,FurWhite
sample_193	RedTongue,ThinTongue,RedDot,Toothmark,FurYellow
sample_194	PurpleTongue,ChubbyTongue,RedDot,Crack,SmoothCoating
sample_195	RedTongue,PurpleTongue,ThinTongue,Toothmark
sample_196	PeelingCoating,RedDot,Crack,Toothmark,FurWhite,SmoothCoating
sample_197	PeelingCoating,RedTongue,ChubbyTongue,Crack,Toothmark,FurYellow
sample_198	PurpleTongue,ChubbyTongue,RedDot,Toothmark
sample_199	HealthyTongue,PurpleTongue,RedDot,Crack,Toothmark,FurWhite
sample_200	PeelingCoating,RedDot,Crack,Toothmark,FurWhite
sample_201	PurpleTongue,ChubbyTongue,Toothmark,FurWhite,FurYellow
sample_202	RedTongue,ChubbyTongue,RedDot,FurWhite,FurYellow
sample_203	PurpleTongue,Toothmark
sample_204	PeelingCoating,RedTongue,ChubbyTongue,RedDot,Toothmark,FurWhite,FurYellow
sample_205	RedTongue,ThinTongue,RedDot,Crack,Toothmark,FurYellow,FurBlack,SmoothCoating
sample_206	PurpleTongue,RedDot,Toothmark
sample_207	ChubbyTongue,ThinTongue,RedDot,Toothmark,SmoothCoating
sample_208	RedTongue,ChubbyTongue,Crack,Toothmark
sample_209	ThinTongue,RedDot,Crack,SmoothCoating
sample_210	PeelingCoating,PurpleTongue,ThinTongue,RedDot,Crack,Toothmark,FurWhite,FurYellow
sample_211	RedTongue,ChubbyTongue,Toothmark
sample_212	RedTongue,RedDot,Crack,Toothmark,FurYellow
sample_213	PeelingCoating,PurpleTongue,ThinTongue,Crack,Toothmark,FurYellow
sample_214	RedTongue,RedDot,Toothmark,FurWhite
sample_215	RedTongue,ChubbyTongue,Crack,Toothmark,FurYellow,SmoothCoating
sample_216	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark
sample_217	RedTongue,PurpleTongue,ThinTongue,RedDot,Toothmark,FurYellow
sample_218	RedTongue,ChubbyTongue,RedDot,Toothmark,FurWhite
sample_219	PurpleTongue,ThinTongue,RedDot,Crack,Toothmark,FurYellow
sample_220	RedTongue,PurpleTongue,ChubbyTongue,Toothmark,FurWhite,FurBlack
sample_221	PeelingCoating,RedTongue,ThinTongue,RedDot,Crack,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_222	RedTongue,PurpleTongue,Toothmark,FurYellow
sample_223	RedTongue,FurWhite,FurYellow,SmoothCoating
sample_224	RedTongue,ChubbyTongue,FurYellow
sample_225	Toothmark,FurYellow
sample_226	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurYellow
sample_227	PeelingCoating,RedTongue,PurpleTongue,ChubbyTongue,RedDot,Toothmark,FurWhite,FurYellow
sample_228	PeelingCoating,RedTongue,ThinTongue,RedDot,Crack,Toothmark,FurWhite,FurYellow
sample_229	PurpleTongue,ChubbyTongue,RedDot,Toothmark,FurWhite
sample_230	PeelingCoating,ThinTongue,RedDot,FurWhite,SmoothCoating
sample_231	RedTongue,ChubbyTongue,RedDot,Toothmark,FurYellow
sample_232	PeelingCoating,RedTongue,PurpleTongue,Crack,FurWhite
sample_233	FurYellow
sample_234	ChubbyTongue,RedDot,Toothmark,FurYellow
sample_235	RedTongue,ChubbyTongue,FurYellow,SmoothCoating
sample_236	ChubbyTongue,Toothmark,FurWhite
sample_237	ChubbyTongue,RedDot,Crack,Toothmark,SmoothCoating
sample_238	PurpleTongue,Toothmark
sample_239	PeelingCoating,Crack,FurWhite,FurYellow,FurBlack,SmoothCoating
sample_240	ChubbyTongue,RedDot,Toothmark,FurYellow
sample_241	RedTongue,ChubbyTongue,RedDot,Toothmark,FurYellow
sample_242	PeelingCoating,RedTongue,ChubbyTongue,RedDot,Crack,Toothmark,SmoothCoating
sample_243	ChubbyTongue,ThinTongue,RedDot,FurWhite,FurYellow
sample_244	RedTongue,FurWhite,FurBlack
sample_245	PeelingCoating,PurpleTongue,ChubbyTongue,Toothmark,FurWhite,FurYellow
sample_246	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Toothmark
sample_247	RedDot,Toothmark,FurWhite,FurBlack
sample_248	RedTongue,Toothmark,FurWhite
sample_249	ChubbyTongue,RedDot,SmoothCoating
sample_250	RedTongue,ThinTongue,RedDot,Crack,FurWhite,FurYellow,FurBlack,SmoothCoating
sample_251	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark
sample_252	ThinTongue,RedDot,Crack
sample_253	PeelingCoating,RedTongue,ChubbyTongue,RedDot,Toothmark
sample_254	PeelingCoating,ThinTongue,Crack,FurYellow,SmoothCoating
sample_255	PeelingCoating,RedTongue,FurYellow
sample_256	RedTongue,FurWhite,FurYellow,SmoothCoating
sample_257	PeelingCoating,RedTongue,ChubbyTongue,RedDot,FurYellow
sample_258	RedTongue,RedDot,Toothmark
sample_259	RedTongue,ChubbyTongue,ThinTongue,Toothmark,FurYellow,SmoothCoating
sample_260	ThinTongue,RedDot,Crack,SmoothCoating
sample_261	PeelingCoating,PurpleTongue,ChubbyTongue,RedDot,Crack
sample_262	PeelingCoating,ChubbyTongue,Crack,Toothmark,FurYellow,FurBlack
sample_263	PeelingCoating,ChubbyTongue,FurYellow,SmoothCoating
sample_264	PurpleTongue,ThinTongue,Crack,Toothmark
sample_265	ThinTongue,Crack
sample_266	PeelingCoating,Toothmark,FurWhite,SmoothCoating
sample_267	PeelingCoating,RedTongue,Toothmark
sample_268	RedTongue,ThinTongue,RedDot,Crack,FurYellow,FurBlack,SmoothCoating
sample_269	RedDot,Toothmark
sample_270	ChubbyTongue,RedDot
sample_271	PeelingCoating,ChubbyTongue,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_272	ChubbyTongue,RedDot,FurWhite,FurYellow
sample_273	PeelingCoating,RedTongue,PurpleTongue,ChubbyTongue,Toothmark,FurYellow,SmoothCoating
sample_274	Crack,Toothmark
sample_275	RedTongue,PurpleTongue,ChubbyTongue,ThinTongue,RedDot,Toothmark,FurYellow
sample_276	RedTongue,ChubbyTongue,RedDot,Toothmark
sample_277	RedDot,Crack,SmoothCoating
sample_278	PeelingCoating,ThinTongue,Crack,FurYellow
sample_279	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack
sample_280	PeelingCoating,SmoothCoating
sample_281	PurpleTongue,Crack,SmoothCoating
sample_282	PeelingCoating,RedTongue,ChubbyTongue,RedDot,Crack,FurYellow,SmoothCoating
sample_283	RedTongue,ChubbyTongue,RedDot
sample_284	HealthyTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite
sample_285	PeelingCoating,RedTongue,ChubbyTongue,FurBlack,SmoothCoating
sample_286	PurpleTongue,ThinTongue,RedDot,SmoothCoating
sample_287	RedTongue,ChubbyTongue,Crack,FurYellow
sample_288	RedTongue,RedDot
sample_289	ChubbyTongue,RedDot,Crack,Toothmark
sample_290	ChubbyTongue,RedDot
sample_291	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurYellow
sample_292	RedTongue,ThinTongue,FurYellow
sample_293	ChubbyTongue,Crack,Toothmark
sample_294	ChubbyTongue,RedDot,Crack,FurWhite
sample_295	RedTongue,RedDot,Crack,Toothmark,FurYellow,SmoothCoating
sample_296	RedTongue,ChubbyTongue,RedDot,Crack,FurYellow
sample_297	PeelingCoating,RedTongue,RedDot,FurWhite,SmoothCoating
sample_298	ChubbyTongue,RedDot,Toothmark
sample_299	RedTongue,ThinTongue,RedDot,FurYellow,SmoothCoating
sample_300	PeelingCoating,Crack,FurWhite,FurBlack,SmoothCoating
sample_301	ChubbyTongue,Crack
sample_302	ChubbyTongue,RedDot,Toothmark
sample_303	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Toothmark,FurYellow
sample_304	PurpleTongue,ChubbyTongue,RedDot,Toothmark,FurWhite
sample_305	PurpleTongue,ChubbyTongue,ThinTongue,SmoothCoating
sample_306	PeelingCoating,RedTongue,PurpleTongue,RedDot,FurWhite,FurYellow
sample_307	RedTongue,SmoothCoating
sample_308	ThinTongue,RedDot,Crack,Toothmark
sample_309	RedTongue,PurpleTongue,ChubbyTongue,ThinTongue,RedDot,Crack,Toothmark
sample_310	RedTongue,ChubbyTongue,RedDot,Crack,Toothmark
sample_311	ChubbyTongue,FurYellow
sample_312	RedTongue,ChubbyTongue,ThinTongue,RedDot,Toothmark
sample_313	ChubbyTongue,RedDot,Toothmark
sample_314	RedTongue,ThinTongue,Toothmark,SmoothCoating
sample_315	SmoothCoating
sample_316	RedDot,Crack
sample_317	RedDot,Crack
sample_318	ChubbyTongue,Crack
sample_319	RedTongue,ThinTongue,RedDot,Crack
sample_320	RedTongue,ThinTongue,Crack,FurBlack,SmoothCoating
sample_321	RedTongue,ChubbyTongue,Crack
sample_322	RedDot,FurWhite,FurYellow,SmoothCoating
sample_323	RedDot,Toothmark,FurWhite
sample_324	RedTongue,RedDot,Crack
sample_325	RedTongue,Toothmark,FurWhite,FurYellow
sample_326	ThinTongue,RedDot,Crack,Toothmark,FurWhite
sample_327	PurpleTongue,ThinTongue,RedDot,Toothmark
sample_328	RedTongue,ChubbyTongue,Crack
sample_329	RedTongue,ChubbyTongue,RedDot
sample_330	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,SmoothCoating
sample_331	RedTongue,PurpleTongue,RedDot,Crack,Toothmark,FurWhite,SmoothCoating
sample_332	RedTongue,PurpleTongue,RedDot,FurYellow,SmoothCoating
sample_333	RedDot,Crack,Toothmark,FurWhite,SmoothCoating
sample_334	RedDot,FurYellow,SmoothCoating
sample_335	RedTongue,ChubbyTongue,RedDot
sample_336	RedDot,FurYellow,SmoothCoating
sample_337	ChubbyTongue,Crack
sample_338	PeelingCoating,PurpleTongue,ThinTongue,Crack,Toothmark,FurYellow,FurBlack
sample_339	ThinTongue,RedDot,Crack,SmoothCoating
sample_340	ChubbyTongue,Toothmark
sample_341	PeelingCoating,ChubbyTongue,Toothmark,FurWhite,FurYellow,FurBlack,SmoothCoating
sample_342	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack
sample_343	RedTongue,PurpleTongue,ChubbyTongue,RedDot
sample_344	ThinTongue,RedDot,FurWhite,FurYellow,SmoothCoating
sample_345	ChubbyTongue,RedDot,Crack,Toothmark,FurYellow,SmoothCoating
sample_346	PeelingCoating,SmoothCoating
sample_347	PurpleTongue,ChubbyTongue,Crack,SmoothCoating
sample_348	ChubbyTongue,RedDot,Toothmark
sample_349	PeelingCoating,RedDot,Crack,FurWhite,FurYellow
sample_350	PeelingCoating,SmoothCoating
sample_351	PurpleTongue,ChubbyTongue,RedDot,Toothmark
sample_352	PeelingCoating,PurpleTongue,RedDot,Toothmark,FurYellow
sample_353	ChubbyTongue,RedDot
sample_354	Crack,Toothmark
sample_355	ChubbyTongue,Crack,Toothmark,FurYellow,FurBlack,SmoothCoating
sample_356	PurpleTongue,RedDot,Toothmark,FurWhite
sample_357	RedTongue,ThinTongue,RedDot,Crack,Toothmark,FurBlack,SmoothCoating
sample_358	RedTongue,Toothmark,SmoothCoating
sample_359	ChubbyTongue,RedDot,Crack
sample_360	PeelingCoating,RedTongue,RedDot,Toothmark,SmoothCoating
sample_361	PeelingCoating,ChubbyTongue,Crack,FurWhite,FurBlack,SmoothCoating
sample_362	RedDot,Toothmark,FurWhite
sample_363	ThinTongue,RedDot,Crack,SmoothCoating
sample_364	RedTongue,ChubbyTongue,RedDot,FurWhite
sample_365	RedTongue,ThinTongue,RedDot,Crack,FurYellow,SmoothCoating
sample_366	HealthyTongue,RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite
sample_367	ThinTongue,RedDot,Crack,FurWhite,FurYellow
sample_368	ChubbyTongue,RedDot,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_369	RedTongue,Crack,FurWhite,FurYellow
sample_370	RedTongue,PurpleTongue,RedDot,Crack,Toothmark,FurWhite
sample_371	PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark
sample_372	ThinTongue,RedDot,Crack
sample_373	PeelingCoating,ChubbyTongue,Crack,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_374	PeelingCoating,RedTongue,PurpleTongue,ThinTongue,RedDot,FurYellow
sample_375	RedTongue,ChubbyTongue,FurYellow
sample_376	RedDot,Toothmark
sample_377	PurpleTongue,Toothmark
sample_378	ThinTongue,RedDot,Crack,FurWhite,FurBlack,SmoothCoating
sample_379	PeelingCoating,RedTongue,PurpleTongue,RedDot,Crack,Toothmark,FurYellow
sample_380	PeelingCoating,RedTongue,ChubbyTongue,ThinTongue,RedDot,Crack,FurYellow
sample_381	RedTongue,PurpleTongue,ThinTongue,RedDot,Crack
sample_382	RedTongue,PurpleTongue,RedDot,Crack,Toothmark
sample_383	ChubbyTongue,RedDot,Crack
sample_384	PeelingCoating,RedTongue,ThinTongue,RedDot,Toothmark,FurYellow,FurBlack,SmoothCoating
sample_385	PurpleTongue,ChubbyTongue,Toothmark,FurYellow
sample_386	RedTongue,PurpleTongue,ChubbyTongue,ThinTongue,Crack,Toothmark,SmoothCoating
sample_387	ThinTongue,RedDot,Crack,Toothmark,SmoothCoating
sample_388	RedTongue,Toothmark,FurWhite,FurYellow
sample_389	PeelingCoating,RedDot
sample_390	ChubbyTongue,RedDot,Crack,Toothmark
sample_391	ThinTongue,RedDot,Crack,Toothmark,SmoothCoating
sample_392	ThinTongue,RedDot
sample_393	RedTongue,ChubbyTongue,Crack,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_394	RedTongue,ThinTongue,RedDot,SmoothCoating
sample_395	RedTongue,ChubbyTongue,FurYellow
sample_396	ChubbyTongue,RedDot,Crack,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_397	RedTongue,ChubbyTongue,Toothmark,FurWhite,FurYellow,FurBlack
sample_398	RedTongue,PurpleTongue,ChubbyTongue,RedDot,FurWhite
sample_399	PeelingCoating,RedTongue,PurpleTongue,ChubbyTongue,RedDot,Toothmark,FurYellow
sample_400	PeelingCoating,PurpleTongue,ChubbyTongue,ThinTongue,RedDot,FurWhite,SmoothCoating
sample_401	ChubbyTongue,RedDot
sample_402	PeelingCoating,RedTongue,ChubbyTongue,Toothmark,FurYellow
sample_403	ThinTongue,Toothmark
sample_404	ChubbyTongue,Crack
sample_405	RedDot,Crack,SmoothCoating
sample_406	PeelingCoating,RedTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite
